shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1,-23.55262,-46.73184,1,0
1,-23.552291,-46.731597,2,
1,-23.551843,-46.731351,3,
1,-23.551748,-46.731282,4,
1,-23.551708,-46.731227,5,
1,-23.551686,-46.731183,6,
1,-23.551674,-46.731133,7,
1,-23.551682,-46.731012,8,
1,-23.552007,-46.730336,9,
1,-23.552267,-46.729803,10,
1,-23.55273,-46.72888,11,395
1,-23.554252,-46.725769,12,
1,-23.554335,-46.725619,13,
1,-23.554424,-46.725415,14,
1,-23.554647,-46.724856,15,
1,-23.555080,-46.724206,16,
1,-23.55525,-46.724,17,965
1,-23.555907,-46.722781,18,
1,-23.555713,-46.722679,19,
1,-23.55461,-46.72444,20,1325
1,-23.55197,-46.72997,21,1965
1,-23.551813,-46.730227,22,
1,-23.551406,-46.731064,23,
1,-23.551097,-46.731687,24,
1,-23.551112,-46.731730,25,
1,-23.551133,-46.731764,26,
1,-23.551160,-46.731787,27,
1,-23.551193,-46.731801,28,
1,-23.551232,-46.731804,29,
1,-23.551277,-46.731798,30,
1,-23.551503,-46.731398,31,
1,-23.551542,-46.731345,32,
1,-23.551584,-46.731324,33,
1,-23.551625,-46.731323,34,
1,-23.551671,-46.731318,35,
1,-23.551726,-46.731315,36,
1,-23.551843,-46.731351,37,
1,-23.55262,-46.73184,38,2375
1,-23.55613,-46.73386,39,2815
1,-23.556677,-46.734116,40,
1,-23.556809,-46.734374,41,
1,-23.556852,-46.734451,42,
1,-23.556901,-46.734537,43,
1,-23.556990,-46.734651,44,
1,-23.557101,-46.734706,45,
1,-23.557185,-46.734703,46,
1,-23.557252,-46.734686,47,
1,-23.55889,-46.73768,48,3325
1,-23.559181,-46.738072,49,
1,-23.559184,-46.738177,50,
1,-23.559191,-46.738275,51,
1,-23.559196,-46.738363,52,
1,-23.559223,-46.738473,53,
1,-23.559282,-46.738539,54,
1,-23.559355,-46.738605,55,
1,-23.559391,-46.738621,56,
1,-23.559615,-46.738530,57,
1,-23.559654,-46.738416,58,
1,-23.559653,-46.738331,59,
1,-23.559633,-46.738278,60,
1,-23.559568,-46.738168,61,
1,-23.559537,-46.738076,62,
1,-23.559408,-46.738017,63,
1,-23.559336,-46.738043,64,
1,-23.559271,-46.738001,65,
1,-23.559159,-46.737853,66,
1,-23.559075,-46.737791,67,
1,-23.557933,-46.735812,68,
1,-23.557306,-46.734657,69,
1,-23.557357,-46.734604,70,
1,-23.557392,-46.734523,71,
1,-23.557384,-46.734381,72,
1,-23.557276,-46.734162,73,
1,-23.557238,-46.734097,74,
1,-23.55792,-46.73277,75,4155
1,-23.55936,-46.72986,76,4495
1,-23.56066,-46.72719,77,4805
1,-23.56198,-46.72452,78,5115
1,-23.562832,-46.722659,79,
1,-23.563372,-46.721545,80,
1,-23.563456,-46.721549,81,
1,-23.563527,-46.721539,82,
1,-23.5641,-46.72265,83,5595
1,-23.564645,-46.723561,84,
1,-23.564834,-46.723474,85,
1,-23.56418,-46.7221,86,5875
1,-23.563753,-46.721400,87,
1,-23.563821,-46.721311,88,
1,-23.563870,-46.721196,89,
1,-23.563896,-46.721065,90,
1,-23.563887,-46.720942,91,
1,-23.563851,-46.720833,92,
1,-23.563789,-46.720735,93,
1,-23.563705,-46.720664,94,
1,-23.563615,-46.720623,95,
1,-23.563501,-46.720596,96,
1,-23.563308,-46.720597,97,
1,-23.563128,-46.720726,98,
1,-23.563062,-46.720821,99,
1,-23.563015,-46.720935,100,
1,-23.562999,-46.721074,101,
1,-23.563023,-46.721219,102,
1,-23.563073,-46.721333,103,
1,-23.563144,-46.721428,104,
1,-23.56234,-46.72306,105,6355
1,-23.562067,-46.723724,106,
1,-23.562077,-46.723664,107,
1,-23.561770,-46.723810,108,
1,-23.560180,-46.722830,109,
1,-23.557055,-46.721068,110,
1,-23.556931,-46.720762,111,
1,-23.557807,-46.718716,112,
1,-23.55731,-46.71994,113,7185
1,-23.557593,-46.719207,114,
1,-23.557929,-46.718331,115,
1,-23.560139,-46.713779,116,
1,-23.5607,-46.7134,117,7960
1,-23.561179,-46.713130,118,
1,-23.561813,-46.713031,119,
1,-23.562720,-46.713013,120,
1,-23.562997,-46.713010,121,
1,-23.563670,-46.713012,122,
1,-23.5637,-46.71273,123,8340
1,-23.561907,-46.712771,124,
1,-23.561813,-46.713031,125,
1,-23.562720,-46.713013,126,
1,-23.562997,-46.713010,127,
1,-23.56426,-46.71304,128,8830
1,-23.564543,-46.713006,129,
1,-23.564536,-46.713128,130,
1,-23.564591,-46.713276,131,
1,-23.564646,-46.713376,132,
1,-23.564982,-46.713529,133,
1,-23.565105,-46.713510,134,
1,-23.565189,-46.713486,135,
1,-23.565271,-46.713418,136,
1,-23.565325,-46.713323,137,
1,-23.56541,-46.71313,138,9000
1,-23.565319,-46.712811,139,
1,-23.565296,-46.712724,140,
1,-23.565741,-46.711806,141,
1,-23.567225,-46.711726,142,
1,-23.568033,-46.711703,143,
1,-23.568816,-46.711668,144,
1,-23.570197,-46.711602,145,
1,-23.570354,-46.711607,146,
1,-23.57099,-46.70963,147,9875
1,-23.57153,-46.70804,148,10045
2,-23.57153,-46.70804,1,0
2,-23.571826,-46.708550,2,
2,-23.571589,-46.709319,3,
2,-23.567822,-46.707976,4,
2,-23.567834,-46.707800,5,
2,-23.567804,-46.707673,6,
2,-23.567758,-46.707604,7,
2,-23.567719,-46.707559,8,
2,-23.567656,-46.707521,9,
2,-23.567599,-46.707494,10,
2,-23.567527,-46.707483,11,
2,-23.567444,-46.707490,12,
2,-23.567388,-46.707516,13,
2,-23.567322,-46.707561,14,
2,-23.567281,-46.707604,15,
2,-23.567246,-46.707665,16,
2,-23.567203,-46.707766,17,
2,-23.567204,-46.707811,18,
2,-23.567207,-46.707917,19,
2,-23.567227,-46.707980,20,
2,-23.567251,-46.708050,21,
2,-23.566082,-46.710535,22,
2,-23.56602,-46.71048,23,1200
2,-23.565050,-46.712596,24,
2,-23.564853,-46.712690,25,
2,-23.564647,-46.712743,26,
2,-23.564588,-46.712842,27,
2,-23.564543,-46.713006,28,
2,-23.564536,-46.713128,29,
2,-23.564591,-46.713276,30,
2,-23.564646,-46.713376,31,
2,-23.564036,-46.714680,32,
2,-23.56328,-46.7162,33,1835
2,-23.562231,-46.718266,34,
2,-23.562165,-46.718268,35,
2,-23.562105,-46.718290,36,
2,-23.562021,-46.718326,37,
2,-23.561937,-46.718379,38,
2,-23.561858,-46.718459,39,
2,-23.561805,-46.718570,40,
2,-23.561786,-46.718677,41,
2,-23.561786,-46.718806,42,
2,-23.561820,-46.718931,43,
2,-23.561874,-46.719091,44,
2,-23.562099,-46.719216,45,
2,-23.562189,-46.719230,46,
2,-23.562324,-46.719205,47,
2,-23.563128,-46.720726,48,
2,-23.563062,-46.720821,49,
2,-23.563015,-46.720935,50,
2,-23.562999,-46.721074,51,
2,-23.563023,-46.721219,52,
2,-23.563073,-46.721333,53,
2,-23.563144,-46.721428,54,
2,-23.563372,-46.721545,55,
2,-23.563456,-46.721549,56,
2,-23.563527,-46.721539,57,
2,-23.563594,-46.721523,58,
2,-23.5641,-46.72265,59,2675
2,-23.564645,-46.723561,60,
2,-23.56524,-46.72465,61,2915
2,-23.56666,-46.72727,62,3225
2,-23.56743,-46.7288,63,3405
2,-23.567703,-46.729212,64,
2,-23.567754,-46.729410,65,
2,-23.567698,-46.729509,66,
2,-23.567669,-46.729627,67,
2,-23.567680,-46.729774,68,
2,-23.567752,-46.729954,69,
2,-23.567813,-46.730051,70,
2,-23.567922,-46.730135,71,
2,-23.567982,-46.730168,72,
2,-23.568063,-46.730181,73,
2,-23.568129,-46.730187,74,
2,-23.568236,-46.730142,75,
2,-23.568321,-46.730078,76,
2,-23.568451,-46.729909,77,
2,-23.568495,-46.729758,78,
2,-23.568499,-46.729618,79,
2,-23.568450,-46.729440,80,
2,-23.568363,-46.729342,81,
2,-23.568306,-46.729296,82,
2,-23.568189,-46.729254,83,
2,-23.568097,-46.729244,84,
2,-23.567997,-46.729239,85,
2,-23.567890,-46.729132,86,
2,-23.567829,-46.729011,87,
2,-23.56709,-46.7275,88,3940
2,-23.56589,-46.72534,89,4200
2,-23.564834,-46.723474,90,
2,-23.56418,-46.7221,91,4580
2,-23.563753,-46.721400,92,
2,-23.563821,-46.721311,93,
2,-23.563870,-46.721196,94,
2,-23.563896,-46.721065,95,
2,-23.563887,-46.720942,96,
2,-23.563851,-46.720833,97,
2,-23.563789,-46.720735,98,
2,-23.563705,-46.720664,99,
2,-23.563615,-46.720623,100,
2,-23.563501,-46.720596,101,
2,-23.563308,-46.720597,102,
2,-23.563128,-46.720726,103,
2,-23.563062,-46.720821,104,
2,-23.563015,-46.720935,105,
2,-23.562999,-46.721074,106,
2,-23.563023,-46.721219,107,
2,-23.563073,-46.721333,108,
2,-23.563144,-46.721428,109,
2,-23.56234,-46.72306,110,5060
2,-23.562067,-46.723724,111,
2,-23.561870,-46.724140,112,
2,-23.561255,-46.725318,113,
2,-23.561483,-46.725453,114,
2,-23.56198,-46.72452,115,5440
2,-23.562832,-46.722659,116,
2,-23.563372,-46.721545,117,
2,-23.563456,-46.721549,118,
2,-23.563527,-46.721539,119,
2,-23.563594,-46.721523,120,
2,-23.563753,-46.721400,121,
2,-23.563821,-46.721311,122,
2,-23.563870,-46.721196,123,
2,-23.563896,-46.721065,124,
2,-23.563887,-46.720942,125,
2,-23.563851,-46.720833,126,
2,-23.563789,-46.720735,127,
2,-23.563705,-46.720664,128,
2,-23.563615,-46.720623,129,
2,-23.563501,-46.720596,130,
2,-23.563308,-46.720597,131,
2,-23.56279,-46.71959,132,6065
2,-23.562485,-46.719076,133,
2,-23.562559,-46.718947,134,
2,-23.562595,-46.718873,135,
2,-23.562613,-46.718755,136,
2,-23.562615,-46.718647,137,
2,-23.562583,-46.718529,138,
2,-23.562537,-46.718447,139,
2,-23.562509,-46.718403,140,
2,-23.562231,-46.718266,141,
2,-23.562165,-46.718268,142,
2,-23.562105,-46.718290,143,
2,-23.562021,-46.718326,144,
2,-23.561937,-46.718379,145,
2,-23.561858,-46.718459,146,
2,-23.561805,-46.718570,147,
2,-23.561786,-46.718677,148,
2,-23.561786,-46.718806,149,
2,-23.561820,-46.718931,150,
2,-23.561874,-46.719091,151,
2,-23.561429,-46.719729,152,
2,-23.561225,-46.719738,153,
2,-23.561037,-46.719741,154,
2,-23.560877,-46.719786,155,
2,-23.560734,-46.719851,156,
2,-23.560634,-46.719973,157,
2,-23.560634,-46.719973,158,
2,-23.559600,-46.720040,159,
2,-23.557920,-46.719090,160,
2,-23.557807,-46.718716,161,
2,-23.557929,-46.718331,162,
2,-23.560139,-46.713779,163,
2,-23.5607,-46.7134,164,7465
2,-23.561179,-46.713130,165,
2,-23.561813,-46.713031,166,
2,-23.562720,-46.713013,167,
2,-23.562997,-46.713010,168,
2,-23.56426,-46.71304,169,7865
2,-23.564543,-46.713006,170,
2,-23.564536,-46.713128,171,
2,-23.564591,-46.713276,172,
2,-23.564646,-46.713376,173,
2,-23.564982,-46.713529,174,
2,-23.565105,-46.713510,175,
2,-23.565189,-46.713486,176,
2,-23.565271,-46.713418,177,
2,-23.565325,-46.713323,178,
2,-23.56541,-46.71313,179,8035
2,-23.565319,-46.712811,180,
2,-23.565296,-46.712724,181,
2,-23.565741,-46.711806,182,
2,-23.567225,-46.711726,183,
2,-23.568033,-46.711703,184,
2,-23.568816,-46.711668,185,
2,-23.570197,-46.711602,186,
2,-23.570354,-46.711607,187,
2,-23.57099,-46.70963,188,8910
2,-23.57153,-46.70804,189,9080
3,-23.57153,-46.70804,1,0
3,-23.571826,-46.708550,2,
3,-23.571589,-46.709319,3,
3,-23.567822,-46.707976,4,
3,-23.567834,-46.707800,5,
3,-23.567804,-46.707673,6,
3,-23.567758,-46.707604,7,
3,-23.567719,-46.707559,8,
3,-23.567656,-46.707521,9,
3,-23.567599,-46.707494,10,
3,-23.567527,-46.707483,11,
3,-23.567444,-46.707490,12,
3,-23.567388,-46.707516,13,
3,-23.567322,-46.707561,14,
3,-23.567281,-46.707604,15,
3,-23.567246,-46.707665,16,
3,-23.567203,-46.707766,17,
3,-23.567204,-46.707811,18,
3,-23.567207,-46.707917,19,
3,-23.567227,-46.707980,20,
3,-23.567251,-46.708050,21,
3,-23.566082,-46.710535,22,
3,-23.56602,-46.71048,23,1200
3,-23.565050,-46.712596,24,
3,-23.564853,-46.712690,25,
3,-23.564647,-46.712743,26,
3,-23.564588,-46.712842,27,
3,-23.564543,-46.713006,28,
3,-23.564536,-46.713128,29,
3,-23.564591,-46.713276,30,
3,-23.564646,-46.713376,31,
3,-23.564036,-46.714680,32,
3,-23.56328,-46.7162,33,1835
3,-23.562231,-46.718266,34,
3,-23.562165,-46.718268,35,
3,-23.562105,-46.718290,36,
3,-23.562021,-46.718326,37,
3,-23.561937,-46.718379,38,
3,-23.561858,-46.718459,39,
3,-23.561805,-46.718570,40,
3,-23.561786,-46.718677,41,
3,-23.561786,-46.718806,42,
3,-23.561820,-46.718931,43,
3,-23.561874,-46.719091,44,
3,-23.562099,-46.719216,45,
3,-23.562189,-46.719230,46,
3,-23.562324,-46.719205,47,
3,-23.563128,-46.720726,48,
3,-23.563062,-46.720821,49,
3,-23.563015,-46.720935,50,
3,-23.562999,-46.721074,51,
3,-23.563023,-46.721219,52,
3,-23.563073,-46.721333,53,
3,-23.563144,-46.721428,54,
3,-23.56234,-46.72306,55,2685
3,-23.562067,-46.723724,56,
3,-23.561870,-46.724140,57,
3,-23.561255,-46.725318,58,
3,-23.561483,-46.725453,59,
3,-23.56198,-46.72452,60,3065
3,-23.562832,-46.722659,61,
3,-23.563372,-46.721545,62,
3,-23.563456,-46.721549,63,
3,-23.563527,-46.721539,64,
3,-23.5641,-46.72265,65,3545
3,-23.564645,-46.723561,66,
3,-23.56524,-46.72465,67,3785
3,-23.56666,-46.72727,68,4095
3,-23.566945,-46.727801,69,
3,-23.566690,-46.727960,70,
3,-23.566020,-46.727410,71,
3,-23.564970,-46.727130,72,
3,-23.563070,-46.727720,73,
3,-23.561720,-46.728330,74,
3,-23.560279,-46.731296,75,
3,-23.560214,-46.731322,76,
3,-23.560140,-46.731386,77,
3,-23.560084,-46.731477,78,
3,-23.560042,-46.731596,79,
3,-23.560010,-46.731739,80,
3,-23.559990,-46.731877,81,
3,-23.559978,-46.731969,82,
3,-23.560242,-46.732208,83,
3,-23.560450,-46.732148,84,
3,-23.560603,-46.731863,85,
3,-23.560574,-46.731345,86,
3,-23.56084,-46.73074,87,5495
3,-23.561398,-46.730029,88,
3,-23.561579,-46.729846,89,
3,-23.562056,-46.729414,90,
3,-23.562320,-46.729203,91,
3,-23.562543,-46.729115,92,
3,-23.562781,-46.729120,93,
3,-23.563043,-46.729110,94,
3,-23.563430,-46.729120,95,
3,-23.563671,-46.729092,96,
3,-23.564006,-46.728970,97,
3,-23.564362,-46.728907,98,
3,-23.564652,-46.728943,99,
3,-23.564996,-46.729186,100,
3,-23.565174,-46.729488,101,
3,-23.565382,-46.729986,102,
3,-23.565503,-46.730090,103,
3,-23.565879,-46.730229,104,
3,-23.56614,-46.73032,105,6210
3,-23.566482,-46.730310,106,
3,-23.566812,-46.730333,107,
3,-23.567414,-46.730397,108,
3,-23.567637,-46.730278,109,
3,-23.567922,-46.730135,110,
3,-23.567982,-46.730168,111,
3,-23.568063,-46.730181,112,
3,-23.568129,-46.730187,113,
3,-23.568236,-46.730142,114,
3,-23.568321,-46.730078,115,
3,-23.568451,-46.729909,116,
3,-23.568495,-46.729758,117,
3,-23.568499,-46.729618,118,
3,-23.568450,-46.729440,119,
3,-23.568363,-46.729342,120,
3,-23.568306,-46.729296,121,
3,-23.568189,-46.729254,122,
3,-23.568097,-46.729244,123,
3,-23.567997,-46.729239,124,
3,-23.567890,-46.729132,125,
3,-23.567829,-46.729011,126,
3,-23.56709,-46.7275,127,6800
3,-23.56589,-46.72534,128,7060
3,-23.564834,-46.723474,129,
3,-23.56418,-46.7221,130,7440
3,-23.563753,-46.721400,131,
3,-23.563821,-46.721311,132,
3,-23.563870,-46.721196,133,
3,-23.563896,-46.721065,134,
3,-23.563887,-46.720942,135,
3,-23.563851,-46.720833,136,
3,-23.563789,-46.720735,137,
3,-23.563705,-46.720664,138,
3,-23.563615,-46.720623,139,
3,-23.563501,-46.720596,140,
3,-23.563308,-46.720597,141,
3,-23.56279,-46.71959,142,7760
3,-23.562485,-46.719076,143,
3,-23.562559,-46.718947,144,
3,-23.562595,-46.718873,145,
3,-23.562613,-46.718755,146,
3,-23.562615,-46.718647,147,
3,-23.562583,-46.718529,148,
3,-23.562537,-46.718447,149,
3,-23.562509,-46.718403,150,
3,-23.562231,-46.718266,151,
3,-23.562165,-46.718268,152,
3,-23.562105,-46.718290,153,
3,-23.562021,-46.718326,154,
3,-23.561937,-46.718379,155,
3,-23.561858,-46.718459,156,
3,-23.561805,-46.718570,157,
3,-23.561786,-46.718677,158,
3,-23.561786,-46.718806,159,
3,-23.561820,-46.718931,160,
3,-23.561874,-46.719091,161,
3,-23.561429,-46.719729,162,
3,-23.561225,-46.719738,163,
3,-23.561037,-46.719741,164,
3,-23.560877,-46.719786,165,
3,-23.560734,-46.719851,166,
3,-23.560634,-46.719973,167,
3,-23.560634,-46.719973,168,
3,-23.559600,-46.720040,169,
3,-23.557920,-46.719090,170,
3,-23.557807,-46.718716,171,
3,-23.557929,-46.718331,172,
3,-23.557678,-46.718230,173,
3,-23.55681,-46.72028,174,8860
3,-23.555713,-46.722679,175,
3,-23.555907,-46.722781,176,
3,-23.55731,-46.71994,177,9180
3,-23.557593,-46.719207,178,
3,-23.557920,-46.719090,179,
3,-23.559600,-46.720040,180,
3,-23.560634,-46.719973,181,
3,-23.56051,-46.7203,182,9645
3,-23.560596,-46.720606,183,
3,-23.560720,-46.720812,184,
3,-23.560881,-46.720981,185,
3,-23.561151,-46.721131,186,
3,-23.561297,-46.721173,187,
3,-23.561472,-46.721215,188,
3,-23.561606,-46.721204,189,
3,-23.561744,-46.721183,190,
3,-23.562092,-46.720879,191,
3,-23.562149,-46.720359,192,
3,-23.561874,-46.719958,193,
3,-23.562099,-46.719216,194,
3,-23.562189,-46.719230,195,
3,-23.562324,-46.719205,196,
3,-23.562485,-46.719076,197,
3,-23.562559,-46.718947,198,
3,-23.562595,-46.718873,199,
3,-23.562613,-46.718755,200,
3,-23.562615,-46.718647,201,
3,-23.562583,-46.718529,202,
3,-23.562537,-46.718447,203,
3,-23.562509,-46.718403,204,
3,-23.5636,-46.71631,205,10425
3,-23.564266,-46.714857,206,
3,-23.564846,-46.713640,207,
3,-23.564982,-46.713529,208,
3,-23.565105,-46.713510,209,
3,-23.565189,-46.713486,210,
3,-23.565271,-46.713418,211,
3,-23.565325,-46.713323,212,
3,-23.56541,-46.71313,213,10815
3,-23.565319,-46.712811,214,
3,-23.565296,-46.712724,215,
3,-23.565741,-46.711806,216,
3,-23.567225,-46.711726,217,
3,-23.568033,-46.711703,218,
3,-23.568816,-46.711668,219,
3,-23.570197,-46.711602,220,
3,-23.570354,-46.711607,221,
3,-23.57099,-46.70963,222,11690
3,-23.57153,-46.70804,223,11860
4,-23.55262,-46.73184,1,0
4,-23.552291,-46.731597,2,
4,-23.551843,-46.731351,3,
4,-23.551748,-46.731282,4,
4,-23.551708,-46.731227,5,
4,-23.551686,-46.731183,6,
4,-23.551674,-46.731133,7,
4,-23.551682,-46.731012,8,
4,-23.552007,-46.730336,9,
4,-23.552267,-46.729803,10,
4,-23.55273,-46.72888,11,395
4,-23.554252,-46.725769,12,
4,-23.554335,-46.725619,13,
4,-23.554424,-46.725415,14,
4,-23.554647,-46.724856,15,
4,-23.555080,-46.724206,16,
4,-23.55525,-46.724,17,965
4,-23.555907,-46.722781,18,
4,-23.555713,-46.722679,19,
4,-23.55461,-46.72444,20,1325
4,-23.55197,-46.72997,21,1965
4,-23.551813,-46.730227,22,
4,-23.551406,-46.731064,23,
4,-23.551097,-46.731687,24,
4,-23.551112,-46.731730,25,
4,-23.551133,-46.731764,26,
4,-23.551160,-46.731787,27,
4,-23.551193,-46.731801,28,
4,-23.551232,-46.731804,29,
4,-23.551277,-46.731798,30,
4,-23.551503,-46.731398,31,
4,-23.551542,-46.731345,32,
4,-23.551584,-46.731324,33,
4,-23.551625,-46.731323,34,
4,-23.551671,-46.731318,35,
4,-23.551726,-46.731315,36,
4,-23.551843,-46.731351,37,
4,-23.55262,-46.73184,38,2375
4,-23.55613,-46.73386,39,2815
4,-23.556677,-46.734116,40,
4,-23.556809,-46.734374,41,
4,-23.556852,-46.734451,42,
4,-23.556901,-46.734537,43,
4,-23.556990,-46.734651,44,
4,-23.557101,-46.734706,45,
4,-23.557185,-46.734703,46,
4,-23.557252,-46.734686,47,
4,-23.55889,-46.73768,48,3325
4,-23.559181,-46.738072,49,
4,-23.559184,-46.738177,50,
4,-23.559191,-46.738275,51,
4,-23.559196,-46.738363,52,
4,-23.559223,-46.738473,53,
4,-23.559282,-46.738539,54,
4,-23.559355,-46.738605,55,
4,-23.559391,-46.738621,56,
4,-23.559615,-46.738530,57,
4,-23.559654,-46.738416,58,
4,-23.559653,-46.738331,59,
4,-23.559633,-46.738278,60,
4,-23.559568,-46.738168,61,
4,-23.559537,-46.738076,62,
4,-23.559408,-46.738017,63,
4,-23.559336,-46.738043,64,
4,-23.559271,-46.738001,65,
4,-23.559159,-46.737853,66,
4,-23.559075,-46.737791,67,
4,-23.557933,-46.735812,68,
4,-23.557306,-46.734657,69,
4,-23.557357,-46.734604,70,
4,-23.557392,-46.734523,71,
4,-23.557384,-46.734381,72,
4,-23.557276,-46.734162,73,
4,-23.557238,-46.734097,74,
4,-23.55792,-46.73277,75,4155
4,-23.55936,-46.72986,76,4495
4,-23.56066,-46.72719,77,4805
4,-23.56198,-46.72452,78,5115
4,-23.562832,-46.722659,79,
4,-23.563372,-46.721545,80,
4,-23.563456,-46.721549,81,
4,-23.563527,-46.721539,82,
4,-23.5641,-46.72265,83,5595
4,-23.564645,-46.723561,84,
4,-23.564834,-46.723474,85,
4,-23.56418,-46.7221,86,5875
4,-23.563753,-46.721400,87,
4,-23.563821,-46.721311,88,
4,-23.563870,-46.721196,89,
4,-23.563896,-46.721065,90,
4,-23.563887,-46.720942,91,
4,-23.563851,-46.720833,92,
4,-23.563789,-46.720735,93,
4,-23.563705,-46.720664,94,
4,-23.563615,-46.720623,95,
4,-23.563501,-46.720596,96,
4,-23.563308,-46.720597,97,
4,-23.563128,-46.720726,98,
4,-23.563062,-46.720821,99,
4,-23.563015,-46.720935,100,
4,-23.562999,-46.721074,101,
4,-23.563023,-46.721219,102,
4,-23.563073,-46.721333,103,
4,-23.563144,-46.721428,104,
4,-23.56234,-46.72306,105,6355
4,-23.562067,-46.723724,106,
4,-23.562077,-46.723664,107,
4,-23.561770,-46.723810,108,
4,-23.560180,-46.722830,109,
4,-23.557055,-46.721068,110,
4,-23.556931,-46.720762,111,
4,-23.557807,-46.718716,112,
4,-23.55731,-46.71994,113,7185
4,-23.557593,-46.719207,114,
4,-23.557929,-46.718331,115,
4,-23.560139,-46.713779,116,
4,-23.5607,-46.7134,117,7960
4,-23.561179,-46.713130,118,
4,-23.561813,-46.713031,119,
4,-23.562720,-46.713013,120,
4,-23.562997,-46.713010,121,
4,-23.563670,-46.713012,122,
4,-23.5637,-46.71273,123,8340
4,-23.561907,-46.712771,124,
4,-23.561813,-46.713031,125,
4,-23.562720,-46.713013,126,
4,-23.562997,-46.713010,127,
4,-23.56426,-46.71304,128,8830
4,-23.564543,-46.713006,129,
4,-23.564536,-46.713128,130,
4,-23.564591,-46.713276,131,
4,-23.564646,-46.713376,132,
4,-23.564982,-46.713529,133,
4,-23.565105,-46.713510,134,
4,-23.565189,-46.713486,135,
4,-23.565271,-46.713418,136,
4,-23.565325,-46.713323,137,
4,-23.56541,-46.71313,138,9000
4,-23.565319,-46.712811,139,
4,-23.565296,-46.712724,140,
4,-23.565741,-46.711806,141,
4,-23.567225,-46.711726,142,
4,-23.568033,-46.711703,143,
4,-23.568816,-46.711668,144,
4,-23.570197,-46.711602,145,
4,-23.570354,-46.711607,146,
4,-23.57099,-46.70963,147,9875
4,-23.57153,-46.70804,148,10045
5,-23.57153,-46.70804,1,0
5,-23.571826,-46.708550,2,
5,-23.571589,-46.709319,3,
5,-23.567822,-46.707976,4,
5,-23.567834,-46.707800,5,
5,-23.567804,-46.707673,6,
5,-23.567758,-46.707604,7,
5,-23.567719,-46.707559,8,
5,-23.567656,-46.707521,9,
5,-23.567599,-46.707494,10,
5,-23.567527,-46.707483,11,
5,-23.567444,-46.707490,12,
5,-23.567388,-46.707516,13,
5,-23.567322,-46.707561,14,
5,-23.567281,-46.707604,15,
5,-23.567246,-46.707665,16,
5,-23.567203,-46.707766,17,
5,-23.567204,-46.707811,18,
5,-23.567207,-46.707917,19,
5,-23.567227,-46.707980,20,
5,-23.567251,-46.708050,21,
5,-23.566082,-46.710535,22,
5,-23.56602,-46.71048,23,1200
5,-23.565050,-46.712596,24,
5,-23.564853,-46.712690,25,
5,-23.564647,-46.712743,26,
5,-23.564588,-46.712842,27,
5,-23.564543,-46.713006,28,
5,-23.564536,-46.713128,29,
5,-23.564591,-46.713276,30,
5,-23.564646,-46.713376,31,
5,-23.564036,-46.714680,32,
5,-23.56328,-46.7162,33,1835
5,-23.562231,-46.718266,34,
5,-23.562165,-46.718268,35,
5,-23.562105,-46.718290,36,
5,-23.562021,-46.718326,37,
5,-23.561937,-46.718379,38,
5,-23.561858,-46.718459,39,
5,-23.561805,-46.718570,40,
5,-23.561786,-46.718677,41,
5,-23.561786,-46.718806,42,
5,-23.561820,-46.718931,43,
5,-23.561874,-46.719091,44,
5,-23.562099,-46.719216,45,
5,-23.562189,-46.719230,46,
5,-23.562324,-46.719205,47,
5,-23.563128,-46.720726,48,
5,-23.563062,-46.720821,49,
5,-23.563015,-46.720935,50,
5,-23.562999,-46.721074,51,
5,-23.563023,-46.721219,52,
5,-23.563073,-46.721333,53,
5,-23.563144,-46.721428,54,
5,-23.56234,-46.72306,55,2685
5,-23.562067,-46.723724,56,
5,-23.561870,-46.724140,57,
5,-23.561255,-46.725318,58,
5,-23.561483,-46.725453,59,
5,-23.56198,-46.72452,60,3065
5,-23.562832,-46.722659,61,
5,-23.563372,-46.721545,62,
5,-23.563456,-46.721549,63,
5,-23.563527,-46.721539,64,
5,-23.5641,-46.72265,65,3545
5,-23.564645,-46.723561,66,
5,-23.56524,-46.72465,67,3785
5,-23.56666,-46.72727,68,4095
5,-23.566945,-46.727801,69,
5,-23.566690,-46.727960,70,
5,-23.566020,-46.727410,71,
5,-23.564970,-46.727130,72,
5,-23.563070,-46.727720,73,
5,-23.561720,-46.728330,74,
5,-23.560279,-46.731296,75,
5,-23.560214,-46.731322,76,
5,-23.560140,-46.731386,77,
5,-23.560084,-46.731477,78,
5,-23.560042,-46.731596,79,
5,-23.560010,-46.731739,80,
5,-23.559990,-46.731877,81,
5,-23.559978,-46.731969,82,
5,-23.560242,-46.732208,83,
5,-23.560450,-46.732148,84,
5,-23.560603,-46.731863,85,
5,-23.560574,-46.731345,86,
5,-23.56084,-46.73074,87,5495
5,-23.561398,-46.730029,88,
5,-23.561579,-46.729846,89,
5,-23.562056,-46.729414,90,
5,-23.562320,-46.729203,91,
5,-23.562543,-46.729115,92,
5,-23.562781,-46.729120,93,
5,-23.563043,-46.729110,94,
5,-23.563430,-46.729120,95,
5,-23.563671,-46.729092,96,
5,-23.564006,-46.728970,97,
5,-23.564362,-46.728907,98,
5,-23.564652,-46.728943,99,
5,-23.564996,-46.729186,100,
5,-23.565174,-46.729488,101,
5,-23.565382,-46.729986,102,
